User,Gesture Type,Random Iteration,Number Of Training Examples,Total Size Of Training Set,Training Set Contents,Candidate,Recognizer Result Gesture Type,Result,Recognizer Result Score,Recognizer Result Best Match,Recognizer Result N Best Sorted
11,arrowhead~,1,2,32,"['arrowhead~05', 'arrowhead~09', 'asterisk~01', 'asterisk~07', 'D~06', 'D~03', 'exclamation_point~10', 'exclamation_point~09', 'five_point_star~05', 'five_point_star~01', 'H~05', 'H~10', 'half_note~06', 'half_note~01', 'I~01', 'I~07', 'line~05', 'line~08', 'N~02', 'N~08', 'null~03', 'null~05', 'P~08', 'P~07', 'pitchfork~06', 'pitchfork~04', 'six_point_star~08', 'six_point_star~07', 'T~06', 'T~03', 'X~05', 'X~10']",['arrowhead~06'],arrowhead~,1,0.4228729025095094,arrowhead~05,"[['arrowhead~05', 0.4228729025095094], ['arrowhead~09', 0.43220416762742336], ['line~08', 0.6501428347712452], ['line~05', 0.8330040713595522], ['asterisk~07', 2.3881867208009933], ['T~06', 2.678561424583781], ['X~10', 3.046668764711461], ['exclamation_point~10', 3.2385264389302306], ['exclamation_point~09', 3.3366778021859806], ['five_point_star~01', 3.3441941643574826], ['five_point_star~05', 3.3809510553558666], ['N~08', 3.820908402056234], ['pitchfork~06', 3.843543729173371], ['pitchfork~04', 3.8652273313778442], ['P~08', 3.8970475388092405], ['X~05', 3.9093245288537366], ['H~05', 3.968131457728799], ['D~06', 4.083808747051985], ['T~03', 4.097899237334696], ['N~02', 4.111996493350332], ['H~10', 4.113638473599761], ['six_point_star~08', 4.123192061733028], ['P~07', 4.143073401841835], ['asterisk~01', 4.153227177369001], ['null~03', 4.273045571310062], ['six_point_star~07', 4.3137368531772635], ['D~03', 4.49566227398998], ['I~07', 4.550767960509546], ['null~05', 4.8838714920133315], ['half_note~01', 5.055724191780804], ['I~01', 5.403602616516707], ['half_note~06', 6.785186527602877]]"
11,asterisk~,1,2,32,"['arrowhead~05', 'arrowhead~09', 'asterisk~01', 'asterisk~07', 'D~06', 'D~03', 'exclamation_point~10', 'exclamation_point~09', 'five_point_star~05', 'five_point_star~01', 'H~05', 'H~10', 'half_note~06', 'half_note~01', 'I~01', 'I~07', 'line~05', 'line~08', 'N~02', 'N~08', 'null~03', 'null~05', 'P~08', 'P~07', 'pitchfork~06', 'pitchfork~04', 'six_point_star~08', 'six_point_star~07', 'T~06', 'T~03', 'X~05', 'X~10']",['asterisk~02'],asterisk~,1,1.2244399386899534,asterisk~01,"[['asterisk~01', 1.2244399386899534], ['X~10', 1.3789605105133156], ['X~05', 1.7741001239279934], ['asterisk~07', 2.1695456454492787], ['five_point_star~05', 2.697391993795493], ['six_point_star~08', 2.721268451126855], ['T~06', 2.8643602080372323], ['T~03', 2.9105880400687107], ['pitchfork~04', 3.1279384378997133], ['six_point_star~07', 3.219261175683158], ['five_point_star~01', 3.309294361188035], ['pitchfork~06', 3.5133514158791757], ['H~10', 3.5423288098076804], ['H~05', 3.688964333854056], ['half_note~06', 3.6891203844580116], ['half_note~01', 3.752363516253101], ['null~05', 3.903869876907803], ['arrowhead~09', 3.9569618748140645], ['I~07', 4.104514736079251], ['null~03', 4.2233150724096], ['exclamation_point~10', 4.249929253803026], ['arrowhead~05', 4.269617743849101], ['exclamation_point~09', 4.3655760483041535], ['P~08', 4.377095112077599], ['P~07', 4.458955038578512], ['line~05', 4.476558576938679], ['line~08', 4.616992398278654], ['I~01', 4.808206294080404], ['D~03', 4.8606463741286845], ['D~06', 4.877047417564036], ['N~08', 4.923904063922329], ['N~02', 5.014632371623112]]"
11,D~,1,2,32,"['arrowhead~05', 'arrowhead~09', 'asterisk~01', 'asterisk~07', 'D~06', 'D~03', 'exclamation_point~10', 'exclamation_point~09', 'five_point_star~05', 'five_point_star~01', 'H~05', 'H~10', 'half_note~06', 'half_note~01', 'I~01', 'I~07', 'line~05', 'line~08', 'N~02', 'N~08', 'null~03', 'null~05', 'P~08', 'P~07', 'pitchfork~06', 'pitchfork~04', 'six_point_star~08', 'six_point_star~07', 'T~06', 'T~03', 'X~05', 'X~10']",['D~07'],N~,0,1.190270137391732,N~02,"[['N~02', 1.190270137391732], ['N~08', 1.2596859038381716], ['D~03', 1.6498188533568434], ['D~06', 1.902006988089854], ['H~10', 2.1759970913580857], ['null~03', 2.3155069862265636], ['P~07', 2.649965646740041], ['I~07', 2.7867518474447603], ['P~08', 2.7917846630071006], ['H~05', 3.1525370485364035], ['I~01', 3.21729980057906], ['six_point_star~08', 3.2540750350785705], ['six_point_star~07', 3.393139801314682], ['T~03', 3.767083955406497], ['arrowhead~09', 3.7939674978041267], ['T~06', 3.870091559296342], ['line~05', 3.9144647147704643], ['pitchfork~04', 3.934937181612426], ['line~08', 3.9440944224687287], ['five_point_star~01', 4.077589273832156], ['arrowhead~05', 4.0797287510393065], ['null~05', 4.262378129627699], ['asterisk~07', 4.306886272497456], ['five_point_star~05', 4.517592559248371], ['X~10', 4.692235658615506], ['exclamation_point~10', 4.8508088273488115], ['pitchfork~06', 4.997119292582698], ['exclamation_point~09', 5.007583424974223], ['X~05', 5.12226026156202], ['asterisk~01', 5.2396179427938465], ['half_note~01', 6.455677204442188], ['half_note~06', 7.870612642437556]]"
11,exclamation_point~,1,2,32,"['arrowhead~05', 'arrowhead~09', 'asterisk~01', 'asterisk~07', 'D~06', 'D~03', 'exclamation_point~10', 'exclamation_point~09', 'five_point_star~05', 'five_point_star~01', 'H~05', 'H~10', 'half_note~06', 'half_note~01', 'I~01', 'I~07', 'line~05', 'line~08', 'N~02', 'N~08', 'null~03', 'null~05', 'P~08', 'P~07', 'pitchfork~06', 'pitchfork~04', 'six_point_star~08', 'six_point_star~07', 'T~06', 'T~03', 'X~05', 'X~10']",['exclamation_point~06'],exclamation_point~,1,0.13480269470626594,exclamation_point~10,"[['exclamation_point~10', 0.13480269470626594], ['exclamation_point~09', 0.31343260331882133], ['T~06', 2.652017271828525], ['asterisk~07', 2.6761200492599158], ['pitchfork~04', 2.6945880836987635], ['pitchfork~06', 2.726004158307898], ['arrowhead~09', 2.7966555412342333], ['T~03', 2.8165572241902916], ['I~07', 3.0904233557596035], ['I~01', 3.2381892384904147], ['arrowhead~05', 3.2904023902613555], ['D~06', 3.4259931992334742], ['X~10', 3.471885898964328], ['five_point_star~01', 3.5547213652198657], ['X~05', 3.5651434625754557], ['asterisk~01', 3.567276479405508], ['five_point_star~05', 3.642825380579355], ['line~05', 3.7205556928748194], ['half_note~01', 3.80212158615681], ['line~08', 3.802594432891204], ['six_point_star~08', 4.095131860301747], ['H~05', 4.3298115832230435], ['D~03', 4.470427818043261], ['six_point_star~07', 4.787746351481052], ['N~08', 4.806831867226644], ['P~08', 4.872300629107889], ['P~07', 5.008318063854991], ['half_note~06', 5.081270655121991], ['H~10', 5.311648338214818], ['N~02', 5.3636980542640025], ['null~03', 5.802370738324984], ['null~05', 7.017024141228697]]"
11,five_point_star~,1,2,32,"['arrowhead~05', 'arrowhead~09', 'asterisk~01', 'asterisk~07', 'D~06', 'D~03', 'exclamation_point~10', 'exclamation_point~09', 'five_point_star~05', 'five_point_star~01', 'H~05', 'H~10', 'half_note~06', 'half_note~01', 'I~01', 'I~07', 'line~05', 'line~08', 'N~02', 'N~08', 'null~03', 'null~05', 'P~08', 'P~07', 'pitchfork~06', 'pitchfork~04', 'six_point_star~08', 'six_point_star~07', 'T~06', 'T~03', 'X~05', 'X~10']",['five_point_star~09'],five_point_star~,1,0.46290766757576074,five_point_star~01,"[['five_point_star~01', 0.46290766757576074], ['five_point_star~05', 0.561716619631744], ['six_point_star~08', 0.7116174631846193], ['six_point_star~07', 1.093991291594375], ['null~03', 2.254978406095242], ['asterisk~07', 2.523968053021655], ['pitchfork~04', 2.7273098470238355], ['D~06', 2.7718908479315516], ['pitchfork~06', 2.9657268716118903], ['H~05', 3.0261499885712486], ['X~05', 3.1315217337856325], ['X~10', 3.149419977340262], ['asterisk~01', 3.1802516377503354], ['P~08', 3.235882339051639], ['H~10', 3.301807191795347], ['null~05', 3.325144196558083], ['arrowhead~09', 3.382193814299589], ['T~06', 3.4923293569192246], ['D~03', 3.5036811122468294], ['arrowhead~05', 3.51581631139197], ['exclamation_point~10', 3.5807861892969246], ['exclamation_point~09', 3.597457626242066], ['P~07', 3.6267203318620895], ['half_note~01', 3.6621646735123403], ['T~03', 3.8327574296000595], ['half_note~06', 3.9056690926119377], ['N~08', 4.180083511970202], ['line~08', 4.249472426502785], ['line~05', 4.2505651005107525], ['I~07', 4.424626762515026], ['N~02', 4.738759324989366], ['I~01', 5.508100649493871]]"
11,H~,1,2,32,"['arrowhead~05', 'arrowhead~09', 'asterisk~01', 'asterisk~07', 'D~06', 'D~03', 'exclamation_point~10', 'exclamation_point~09', 'five_point_star~05', 'five_point_star~01', 'H~05', 'H~10', 'half_note~06', 'half_note~01', 'I~01', 'I~07', 'line~05', 'line~08', 'N~02', 'N~08', 'null~03', 'null~05', 'P~08', 'P~07', 'pitchfork~06', 'pitchfork~04', 'six_point_star~08', 'six_point_star~07', 'T~06', 'T~03', 'X~05', 'X~10']",['H~01'],H~,1,0.7431169649683683,H~05,"[['H~05', 0.7431169649683683], ['H~10', 1.0394960645285003], ['D~06', 1.2229204400447098], ['D~03', 1.3524526978048743], ['P~08', 2.299069550741403], ['P~07', 2.429648466590631], ['I~07', 2.660744097235399], ['N~02', 2.72072009360903], ['N~08', 2.728703027045703], ['six_point_star~08', 2.8566926524998175], ['five_point_star~01', 3.029778418113225], ['six_point_star~07', 3.182138764973459], ['five_point_star~05', 3.3083792829220116], ['T~03', 3.3300670575800546], ['null~03', 3.334044010456628], ['pitchfork~04', 3.368921936957139], ['I~01', 3.3966516836986815], ['T~06', 3.779779308189615], ['asterisk~01', 3.8199446951876257], ['null~05', 3.9685767369422575], ['arrowhead~09', 4.055815675580855], ['arrowhead~05', 4.0587405613935985], ['pitchfork~06', 4.104588937459105], ['line~05', 4.119930728434203], ['line~08', 4.1318120224120225], ['asterisk~07', 4.2194604915457745], ['X~10', 4.459172984180354], ['exclamation_point~10', 4.652921039476892], ['X~05', 4.798156523553182], ['exclamation_point~09', 4.833007982648138], ['half_note~01', 5.256123135683611], ['half_note~06', 5.617950768104684]]"
11,half_note~,1,2,32,"['arrowhead~05', 'arrowhead~09', 'asterisk~01', 'asterisk~07', 'D~06', 'D~03', 'exclamation_point~10', 'exclamation_point~09', 'five_point_star~05', 'five_point_star~01', 'H~05', 'H~10', 'half_note~06', 'half_note~01', 'I~01', 'I~07', 'line~05', 'line~08', 'N~02', 'N~08', 'null~03', 'null~05', 'P~08', 'P~07', 'pitchfork~06', 'pitchfork~04', 'six_point_star~08', 'six_point_star~07', 'T~06', 'T~03', 'X~05', 'X~10']",['half_note~10'],half_note~,1,0.5495306778637735,half_note~01,"[['half_note~01', 0.5495306778637735], ['half_note~06', 1.7010519957782695], ['exclamation_point~09', 3.2927574528685737], ['asterisk~01', 3.551089716858825], ['exclamation_point~10', 3.6124199121383245], ['asterisk~07', 3.656476905799245], ['I~01', 3.695497682955773], ['I~07', 3.760633873788641], ['T~06', 3.781096857840508], ['five_point_star~01', 3.7916789037809675], ['T~03', 3.8483321289928556], ['five_point_star~05', 4.140151296175535], ['pitchfork~06', 4.282006193798347], ['six_point_star~08', 4.373971363382809], ['pitchfork~04', 4.431991607744715], ['six_point_star~07', 4.612717251558505], ['arrowhead~09', 4.856431626136627], ['H~05', 4.869772904767642], ['H~10', 4.976532798011163], ['X~10', 5.068440089758296], ['X~05', 5.108643777136528], ['arrowhead~05', 5.146765314441375], ['D~06', 5.6247687222923854], ['line~05', 6.298739321477072], ['D~03', 6.3046221907477], ['line~08', 6.335522594051484], ['null~03', 6.5252138610979395], ['P~07', 6.957955439166978], ['P~08', 7.149165836801419], ['N~08', 7.446382431534909], ['null~05', 7.451037572432564], ['N~02', 7.780070006744506]]"
11,I~,1,2,32,"['arrowhead~05', 'arrowhead~09', 'asterisk~01', 'asterisk~07', 'D~06', 'D~03', 'exclamation_point~10', 'exclamation_point~09', 'five_point_star~05', 'five_point_star~01', 'H~05', 'H~10', 'half_note~06', 'half_note~01', 'I~01', 'I~07', 'line~05', 'line~08', 'N~02', 'N~08', 'null~03', 'null~05', 'P~08', 'P~07', 'pitchfork~06', 'pitchfork~04', 'six_point_star~08', 'six_point_star~07', 'T~06', 'T~03', 'X~05', 'X~10']",['I~10'],I~,1,0.4651975540923244,I~07,"[['I~07', 0.4651975540923244], ['I~01', 1.1565832448357805], ['T~03', 2.3594488306902144], ['exclamation_point~10', 2.762120227854042], ['exclamation_point~09', 2.7981631230123125], ['T~06', 2.9445027674950306], ['D~06', 3.125844343646597], ['D~03', 3.210274306073041], ['X~05', 3.2162214416047825], ['asterisk~01', 3.334765221192876], ['H~10', 3.3554174436597646], ['H~05', 3.3802518875278804], ['X~10', 3.424855911209686], ['pitchfork~04', 3.483643113206369], ['N~08', 3.8751625690985048], ['half_note~01', 3.904262999204572], ['asterisk~07', 3.988630182781955], ['N~02', 3.999627455900465], ['arrowhead~09', 4.161460309858778], ['six_point_star~08', 4.180048805198372], ['six_point_star~07', 4.389698982381003], ['five_point_star~01', 4.437580789184111], ['null~03', 4.669651643940834], ['arrowhead~05', 4.710046724849105], ['pitchfork~06', 4.747522750887307], ['line~05', 4.850318718496577], ['five_point_star~05', 4.895595503861567], ['P~08', 4.909851371886564], ['half_note~06', 4.977935882200603], ['line~08', 5.059086016935593], ['P~07', 5.0685605222180365], ['null~05', 6.583895098183377]]"
11,line~,1,2,32,"['arrowhead~05', 'arrowhead~09', 'asterisk~01', 'asterisk~07', 'D~06', 'D~03', 'exclamation_point~10', 'exclamation_point~09', 'five_point_star~05', 'five_point_star~01', 'H~05', 'H~10', 'half_note~06', 'half_note~01', 'I~01', 'I~07', 'line~05', 'line~08', 'N~02', 'N~08', 'null~03', 'null~05', 'P~08', 'P~07', 'pitchfork~06', 'pitchfork~04', 'six_point_star~08', 'six_point_star~07', 'T~06', 'T~03', 'X~05', 'X~10']",['line~10'],line~,1,0.06328982489963672,line~05,"[['line~05', 0.06328982489963672], ['line~08', 0.11724313381004742], ['arrowhead~09', 0.9196020321696847], ['arrowhead~05', 1.0633204269584975], ['T~06', 2.665207562133803], ['asterisk~07', 2.9953002231675967], ['X~10', 3.3520589780553878], ['N~08', 3.437457789319497], ['N~02', 3.549688833055817], ['P~08', 3.6067355092160063], ['exclamation_point~10', 3.6788672094203894], ['P~07', 3.7920482509124716], ['H~05', 3.894352784824583], ['five_point_star~01', 3.9226666762007807], ['five_point_star~05', 3.9574167924229253], ['exclamation_point~09', 4.010966500889681], ['D~06', 4.0327903879989515], ['H~10', 4.074244184439142], ['D~03', 4.223292566490254], ['T~03', 4.228540213595175], ['pitchfork~04', 4.274795697842607], ['X~05', 4.33199867712166], ['null~03', 4.333232733359818], ['six_point_star~08', 4.394199205372485], ['pitchfork~06', 4.622474418683148], ['I~07', 4.739638810481099], ['six_point_star~07', 4.743002161996536], ['asterisk~01', 4.886580708876315], ['null~05', 5.03645033486677], ['I~01', 5.8405238046752], ['half_note~01', 6.157121890559394], ['half_note~06', 8.105994243792486]]"
11,N~,1,2,32,"['arrowhead~05', 'arrowhead~09', 'asterisk~01', 'asterisk~07', 'D~06', 'D~03', 'exclamation_point~10', 'exclamation_point~09', 'five_point_star~05', 'five_point_star~01', 'H~05', 'H~10', 'half_note~06', 'half_note~01', 'I~01', 'I~07', 'line~05', 'line~08', 'N~02', 'N~08', 'null~03', 'null~05', 'P~08', 'P~07', 'pitchfork~06', 'pitchfork~04', 'six_point_star~08', 'six_point_star~07', 'T~06', 'T~03', 'X~05', 'X~10']",['N~06'],N~,1,0.5715115024453563,N~08,"[['N~08', 0.5715115024453563], ['N~02', 0.976429028763687], ['D~03', 1.0615792624068208], ['H~10', 1.6984370115967076], ['P~07', 1.8605781249015394], ['D~06', 1.992542030812469], ['P~08', 2.276118959111573], ['H~05', 2.5591313546513055], ['null~03', 2.7639504081050887], ['pitchfork~04', 3.2548862078291], ['six_point_star~08', 3.5210869573126895], ['T~06', 3.6166466343615236], ['line~05', 3.645896211001804], ['arrowhead~09', 3.6495229111571086], ['line~08', 3.664137354258577], ['five_point_star~01', 3.6781590318166226], ['null~05', 3.703212660330769], ['I~07', 3.76203194164291], ['T~03', 3.810722251280959], ['six_point_star~07', 3.837423477941827], ['X~10', 3.8823108507508124], ['arrowhead~05', 3.889533058144692], ['X~05', 3.999222384693928], ['exclamation_point~10', 4.03143552310347], ['five_point_star~05', 4.1382924368839], ['pitchfork~06', 4.27598206915495], ['asterisk~07', 4.443861583439185], ['I~01', 4.46927295311825], ['exclamation_point~09', 4.562506807569936], ['asterisk~01', 5.106274925426669], ['half_note~01', 6.907550507163771], ['half_note~06', 8.340432124249034]]"
11,null~,1,2,32,"['arrowhead~05', 'arrowhead~09', 'asterisk~01', 'asterisk~07', 'D~06', 'D~03', 'exclamation_point~10', 'exclamation_point~09', 'five_point_star~05', 'five_point_star~01', 'H~05', 'H~10', 'half_note~06', 'half_note~01', 'I~01', 'I~07', 'line~05', 'line~08', 'N~02', 'N~08', 'null~03', 'null~05', 'P~08', 'P~07', 'pitchfork~06', 'pitchfork~04', 'six_point_star~08', 'six_point_star~07', 'T~06', 'T~03', 'X~05', 'X~10']",['null~01'],null~,1,0.8264549985506402,null~03,"[['null~03', 0.8264549985506402], ['null~05', 1.0657338795239018], ['six_point_star~07', 2.268354025420201], ['P~08', 2.2817676920760275], ['six_point_star~08', 2.5789532833237687], ['P~07', 2.72506349158873], ['D~03', 2.75752766433709], ['N~08', 2.884283868356049], ['five_point_star~05', 3.0874065885630766], ['pitchfork~04', 3.143441744409522], ['H~05', 3.413368558547829], ['D~06', 3.450023497130513], ['five_point_star~01', 3.469368310106196], ['pitchfork~06', 3.515062672172578], ['N~02', 3.5979604812031587], ['H~10', 3.6397548296372197], ['X~05', 3.886804111189691], ['X~10', 4.014703997583033], ['asterisk~07', 4.029294173156114], ['arrowhead~09', 4.150841100929941], ['arrowhead~05', 4.3805991259041885], ['asterisk~01', 4.478913515568793], ['T~06', 4.586390452202456], ['I~07', 4.678648859400556], ['T~03', 4.6875609768615485], ['line~08', 4.715308453754964], ['line~05', 4.72271669317821], ['exclamation_point~10', 5.6861416536175176], ['I~01', 5.896638137477899], ['exclamation_point~09', 5.9524375785021615], ['half_note~06', 6.7376749134088945], ['half_note~01', 6.773059862514852]]"
11,P~,1,2,32,"['arrowhead~05', 'arrowhead~09', 'asterisk~01', 'asterisk~07', 'D~06', 'D~03', 'exclamation_point~10', 'exclamation_point~09', 'five_point_star~05', 'five_point_star~01', 'H~05', 'H~10', 'half_note~06', 'half_note~01', 'I~01', 'I~07', 'line~05', 'line~08', 'N~02', 'N~08', 'null~03', 'null~05', 'P~08', 'P~07', 'pitchfork~06', 'pitchfork~04', 'six_point_star~08', 'six_point_star~07', 'T~06', 'T~03', 'X~05', 'X~10']",['P~01'],P~,1,0.6727121784181288,P~07,"[['P~07', 0.6727121784181288], ['P~08', 1.051368156497689], ['D~03', 1.3209925671313718], ['N~08', 1.4842804317356149], ['H~10', 1.8504821710172303], ['D~06', 1.9051969271878395], ['N~02', 2.0628062141492194], ['H~05', 2.2841517196171797], ['null~03', 2.372123451684154], ['pitchfork~04', 2.8388908149956347], ['six_point_star~08', 2.839561653911968], ['five_point_star~01', 3.123274399326134], ['six_point_star~07', 3.2560458186573067], ['null~05', 3.2697381926336204], ['five_point_star~05', 3.4650168022447714], ['pitchfork~06', 3.537953009844781], ['T~03', 3.6578488479334847], ['line~08', 3.7696700954188285], ['T~06', 3.785840151770061], ['arrowhead~09', 3.792874299281509], ['line~05', 3.8005622564209975], ['I~07', 3.8091252595183005], ['asterisk~07', 3.8538616318096435], ['X~10', 3.887298333322265], ['X~05', 4.133992154025027], ['exclamation_point~10', 4.2134053511089], ['arrowhead~05', 4.273557349863418], ['exclamation_point~09', 4.6114192263744105], ['asterisk~01', 5.046611029568758], ['I~01', 5.327690956592013], ['half_note~01', 7.311030967246179], ['half_note~06', 8.506012685021574]]"
11,pitchfork~,1,2,32,"['arrowhead~05', 'arrowhead~09', 'asterisk~01', 'asterisk~07', 'D~06', 'D~03', 'exclamation_point~10', 'exclamation_point~09', 'five_point_star~05', 'five_point_star~01', 'H~05', 'H~10', 'half_note~06', 'half_note~01', 'I~01', 'I~07', 'line~05', 'line~08', 'N~02', 'N~08', 'null~03', 'null~05', 'P~08', 'P~07', 'pitchfork~06', 'pitchfork~04', 'six_point_star~08', 'six_point_star~07', 'T~06', 'T~03', 'X~05', 'X~10']",['pitchfork~09'],pitchfork~,1,0.5400896791947456,pitchfork~06,"[['pitchfork~06', 0.5400896791947456], ['pitchfork~04', 0.7454839619913363], ['asterisk~07', 2.1189129497796246], ['exclamation_point~09', 2.6212409413729705], ['exclamation_point~10', 2.767971445267458], ['five_point_star~01', 3.0400408313453875], ['six_point_star~08', 3.376109995930726], ['five_point_star~05', 3.4519356121247244], ['arrowhead~09', 3.5701782741888675], ['H~05', 3.576831673495544], ['P~08', 3.613395852255972], ['D~06', 3.6792803589051783], ['X~05', 3.7673415783422217], ['P~07', 3.7938383097307953], ['arrowhead~05', 3.8431465916082135], ['null~03', 3.9035429379336186], ['six_point_star~07', 3.9390560129100844], ['X~10', 3.9616661893125156], ['asterisk~01', 4.112877333840025], ['D~03', 4.456972938849277], ['half_note~01', 4.461251830666138], ['T~06', 4.514894803094775], ['line~08', 4.5768963072922855], ['line~05', 4.629676894191589], ['null~05', 4.753315510927913], ['N~08', 4.923763402269637], ['T~03', 4.9349069022626235], ['I~07', 4.9799603855060175], ['H~10', 5.055433759756432], ['half_note~06', 5.253291865136931], ['N~02', 5.623320633816086], ['I~01', 5.7839753537544825]]"
11,six_point_star~,1,2,32,"['arrowhead~05', 'arrowhead~09', 'asterisk~01', 'asterisk~07', 'D~06', 'D~03', 'exclamation_point~10', 'exclamation_point~09', 'five_point_star~05', 'five_point_star~01', 'H~05', 'H~10', 'half_note~06', 'half_note~01', 'I~01', 'I~07', 'line~05', 'line~08', 'N~02', 'N~08', 'null~03', 'null~05', 'P~08', 'P~07', 'pitchfork~06', 'pitchfork~04', 'six_point_star~08', 'six_point_star~07', 'T~06', 'T~03', 'X~05', 'X~10']",['six_point_star~04'],six_point_star~,1,0.9040724608311811,six_point_star~07,"[['six_point_star~07', 0.9040724608311811], ['six_point_star~08', 1.1243908984952484], ['five_point_star~05', 1.4390534199053175], ['five_point_star~01', 1.6461985620237578], ['null~03', 1.7621320764568797], ['null~05', 2.0471066048182753], ['H~10', 2.711574501343519], ['P~08', 3.051696055142513], ['H~05', 3.1623781299098215], ['P~07', 3.2521840899504735], ['pitchfork~04', 3.2564584039276245], ['D~03', 3.293228816158869], ['N~08', 3.348727087254266], ['asterisk~07', 3.3661488587409654], ['D~06', 3.377884536588572], ['asterisk~01', 3.3873843687230907], ['X~10', 3.4586814264876566], ['X~05', 3.593916184620908], ['T~06', 3.594691003690142], ['pitchfork~06', 3.6125055435329045], ['T~03', 3.7102621973203602], ['N~02', 3.949529363019698], ['arrowhead~09', 4.186396300673179], ['I~07', 4.23690312319038], ['arrowhead~05', 4.2607288030298385], ['half_note~06', 4.5032036099191295], ['half_note~01', 4.508796338310603], ['line~05', 4.783641483444788], ['exclamation_point~10', 4.789296408903582], ['line~08', 4.830761038524592], ['exclamation_point~09', 4.906297695596457], ['I~01', 5.565545288189923]]"
11,T~,1,2,32,"['arrowhead~05', 'arrowhead~09', 'asterisk~01', 'asterisk~07', 'D~06', 'D~03', 'exclamation_point~10', 'exclamation_point~09', 'five_point_star~05', 'five_point_star~01', 'H~05', 'H~10', 'half_note~06', 'half_note~01', 'I~01', 'I~07', 'line~05', 'line~08', 'N~02', 'N~08', 'null~03', 'null~05', 'P~08', 'P~07', 'pitchfork~06', 'pitchfork~04', 'six_point_star~08', 'six_point_star~07', 'T~06', 'T~03', 'X~05', 'X~10']",['T~02'],T~,1,0.6163732637021642,T~03,"[['T~03', 0.6163732637021642], ['T~06', 0.6812843622577243], ['X~10', 2.266543683549713], ['asterisk~01', 2.337018783137389], ['I~07', 2.7850719932569956], ['arrowhead~09', 2.835835046367658], ['X~05', 2.836057723988897], ['exclamation_point~09', 2.863198458339383], ['exclamation_point~10', 2.8757812251816186], ['asterisk~07', 2.910601553806338], ['H~10', 3.1359099293084522], ['I~01', 3.3263893395574757], ['five_point_star~01', 3.4147146211171315], ['line~05', 3.4960770287583878], ['arrowhead~05', 3.54377613506712], ['five_point_star~05', 3.5994803704181053], ['six_point_star~08', 3.625935248735619], ['N~08', 3.7327408291310538], ['line~08', 3.7624276615201886], ['pitchfork~04', 3.949921355104565], ['half_note~01', 3.9582159661759597], ['six_point_star~07', 3.97840309334441], ['H~05', 4.114951796790667], ['N~02', 4.177885337388752], ['pitchfork~06', 4.221375740822232], ['D~06', 4.245632819499426], ['P~07', 4.272489098655956], ['D~03', 4.461215250759731], ['null~03', 4.5330344967778196], ['P~08', 4.581192995345756], ['null~05', 4.949277861033576], ['half_note~06', 5.0925345480684765]]"
11,X~,1,2,32,"['arrowhead~05', 'arrowhead~09', 'asterisk~01', 'asterisk~07', 'D~06', 'D~03', 'exclamation_point~10', 'exclamation_point~09', 'five_point_star~05', 'five_point_star~01', 'H~05', 'H~10', 'half_note~06', 'half_note~01', 'I~01', 'I~07', 'line~05', 'line~08', 'N~02', 'N~08', 'null~03', 'null~05', 'P~08', 'P~07', 'pitchfork~06', 'pitchfork~04', 'six_point_star~08', 'six_point_star~07', 'T~06', 'T~03', 'X~05', 'X~10']",['X~08'],X~,1,0.5774912556949271,X~05,"[['X~05', 0.5774912556949271], ['X~10', 0.7541966321293805], ['asterisk~01', 1.326424246113576], ['asterisk~07', 2.3448455847962135], ['pitchfork~06', 2.7178066291847647], ['six_point_star~08', 2.923767929853714], ['five_point_star~05', 3.140560023635875], ['T~03', 3.162813539229208], ['pitchfork~04', 3.2300696275682244], ['T~06', 3.3245331074781745], ['six_point_star~07', 3.3694284417839686], ['N~02', 3.415482485197452], ['null~03', 3.4814800384478195], ['null~05', 3.568696565009037], ['arrowhead~09', 3.56989028002415], ['five_point_star~01', 3.61774813798607], ['I~07', 3.6870458591554893], ['N~08', 3.7692261111925243], ['exclamation_point~10', 3.8129165468051007], ['arrowhead~05', 3.836368765713583], ['line~05', 3.9982322124538374], ['exclamation_point~09', 4.079408117524987], ['line~08', 4.125403947881733], ['H~05', 4.161551717510785], ['I~01', 4.18260741483625], ['H~10', 4.407089187122028], ['D~06', 4.473405766507083], ['D~03', 4.517536248290544], ['P~07', 4.562582542152493], ['P~08', 4.702601265925404], ['half_note~06', 4.906010038785835], ['half_note~01', 5.210216694243068]]"
